size temperature m m^2 m^4 mag_sus 
16 0.6 0.999998 0.999997 0.999994 5.20729e-06 
16 0.6 0.999998 0.999995 0.999991 7.81016e-06 
16 0.62 0.999993 0.999986 0.999972 2.2661e-05 
16 0.62 0.999996 0.999992 0.999985 1.25945e-05 
16 0.62 0.999994 0.999988 0.999975 2.01452e-05 
16 0.62 0.99999 0.99998 0.99996 3.27195e-05 
16 0.62 0.999995 0.999991 0.999981 1.51119e-05 
16 0.64 0.999995 0.999989 0.999978 1.70779e-05 
16 0.64 0.999995 0.999989 0.999978 1.70779e-05 
16 0.64 0.999997 0.999994 0.999988 9.76172e-06 
16 0.64 0.99999 0.99998 0.99996 3.1697e-05 
16 0.64 0.999994 0.999988 0.999975 1.95156e-05 
16 0.66 0.999986 0.999972 0.999944 4.25369e-05 
16 0.66 0.999988 0.999977 0.999954 3.54581e-05 
16 0.66 0.999987 0.999974 0.999947 4.01778e-05 
16 0.66 0.999988 0.999975 0.999951 3.78182e-05 
16 0.66 0.999991 0.999983 0.999966 2.6013e-05 
16 0.68 0.999985 0.99997 0.999941 4.81707e-05 
16 0.68 0.999986 0.999972 0.999944 4.58814e-05 
16 0.68 0.999984 0.999969 0.999938 4.5864e-05 
16 0.68 0.999989 0.999978 0.999957 3.21241e-05 
16 0.68 0.999983 0.999966 0.999932 5.04403e-05 
16 0.7 0.999979 0.999958 0.999917 6.01051e-05 
16 0.7 0.999978 0.999956 0.999914 6.2325e-05 
16 0.7 0.999974 0.999949 0.999898 7.78819e-05 
16 0.7 0.999983 0.999966 0.999932 4.89991e-05 
16 0.7 0.999973 0.999947 0.999895 7.56348e-05 
16 0.72 0.999971 0.999942 0.999886 7.9998e-05 
16 0.72 0.99997 0.999939 0.99988 8.43053e-05 
16 0.72 0.999969 0.999938 0.999876 8.64583e-05 
16 0.72 0.999963 0.999927 0.999855 0.000101517 
16 0.72 0.999973 0.999947 0.999895 7.35339e-05 
16 0.74 0.999969 0.999938 0.999877 8.83446e-05 
16 0.74 0.999961 0.999922 0.999846 0.000109269 
16 0.74 0.999958 0.999916 0.999833 0.000113405 
16 0.74 0.999956 0.999913 0.999827 0.000126027 
16 0.74 0.999959 0.999918 0.999836 0.000111316 
16 0.76 0.999955 0.99991 0.999821 0.000118552 
16 0.76 0.999962 0.999924 0.999849 0.000100247 
16 0.76 0.999944 0.999888 0.999778 0.000146961 
16 0.76 0.99995 0.9999 0.999803 0.000143072 
16 0.76 0.999955 0.99991 0.999821 0.000118552 
16 0.78 0.999933 0.999866 0.999734 0.0001748 
16 0.78 0.999931 0.999863 0.999728 0.000174731 
16 0.78 0.99993 0.99986 0.999722 0.000186679 
16 0.78 0.999931 0.999863 0.999728 0.000178737 
16 0.78 0.999935 0.999871 0.999744 0.000168892 
16 0.8 0.999899 0.999799 0.999602 0.000260422 
16 0.8 0.999902 0.999805 0.999614 0.000241089 
16 0.8 0.999908 0.999816 0.999636 0.000235562 
16 0.8 0.999913 0.999827 0.999657 0.000218297 
16 0.8 0.999923 0.999846 0.999694 0.000203164 
16 0.82 0.99986 0.999722 0.999448 0.000365465 
16 0.82 0.999864 0.999729 0.999463 0.000348652 
16 0.82 0.999884 0.999768 0.99954 0.000306364 
16 0.82 0.999875 0.999751 0.999506 0.000311433 
16 0.82 0.999878 0.999757 0.999519 0.000319296 
16 0.84 0.999856 0.999714 0.999432 0.000362006 
16 0.84 0.999845 0.999692 0.999389 0.000383333 
16 0.84 0.999847 0.999695 0.999395 0.000376039 
16 0.84 0.999862 0.999725 0.999453 0.000330854 
16 0.84 0.999855 0.999712 0.999429 0.000352637 
16 0.86 0.99981 0.999622 0.99925 0.000463472 
16 0.86 0.999816 0.999633 0.999272 0.000444096 
16 0.86 0.999812 0.999625 0.999256 0.000456381 
16 0.86 0.999807 0.999616 0.999238 0.000484918 
16 0.86 0.999812 0.999627 0.99926 0.000469186 
16 0.88 0.999762 0.999527 0.999062 0.000555324 
16 0.88 0.999772 0.999546 0.999099 0.000549491 
16 0.88 0.999776 0.999553 0.999115 0.00054823 
16 0.88 0.999782 0.999566 0.999139 0.000509971 
16 0.88 0.999773 0.999547 0.999102 0.000530064 
16 0.9 0.999712 0.999426 0.998862 0.000682958 
16 0.9 0.999705 0.999412 0.998833 0.000666166 
16 0.9 0.999721 0.999445 0.998898 0.00063586 
16 0.9 0.999733 0.999468 0.998944 0.000608166 
16 0.9 0.999722 0.999446 0.998901 0.000634247 
16 0.92 0.999636 0.999275 0.998563 0.000842874 
16 0.92 0.999663 0.99933 0.998671 0.000795557 
16 0.92 0.999674 0.999351 0.998714 0.000763606 
16 0.92 0.999659 0.999322 0.998655 0.000803312 
16 0.92 0.999635 0.999274 0.99856 0.000861398 
16 0.94 0.999574 0.999152 0.998319 0.000959604 
16 0.94 0.999576 0.999155 0.998325 0.000943343 
16 0.94 0.999566 0.999135 0.998284 0.000945955 
16 0.94 0.999598 0.999199 0.998411 0.000895076 
16 0.94 0.999576 0.999155 0.998326 0.000976588 
16 0.96 0.999491 0.998987 0.997992 0.00111429 
16 0.96 0.999526 0.999056 0.998128 0.00106145 
16 0.96 0.999502 0.999008 0.998033 0.00113167 
16 0.96 0.999504 0.999012 0.998041 0.00106881 
16 0.96 0.999498 0.999001 0.99802 0.00112758 
16 0.98 0.999373 0.998753 0.997527 0.00137066 
16 0.98 0.999389 0.998784 0.997591 0.00142992 
16 0.98 0.999393 0.998791 0.997605 0.00134347 
16 0.98 0.999381 0.998768 0.997557 0.00129667 
16 0.98 0.999384 0.998774 0.997571 0.00137102 
16 1 0.999281 0.998569 0.997163 0.0014865 
16 1 0.999306 0.998619 0.997262 0.00147679 
16 1 0.99928 0.998568 0.997163 0.0016409 
16 1 0.99929 0.998586 0.997197 0.00147558 
16 1 0.99929 0.998586 0.997198 0.00154746 
16 1.02 0.999101 0.99821 0.996453 0.00191562 
16 1.02 0.999123 0.998255 0.996544 0.00190581 
16 1.02 0.999105 0.998219 0.996472 0.00190548 
16 1.02 0.999173 0.998355 0.996741 0.00180157 
16 1.02 0.999129 0.998266 0.996564 0.00183927 
16 1.04 0.998988 0.997985 0.996008 0.00214549 
16 1.04 0.998991 0.997992 0.996023 0.00211288 
16 1.04 0.999 0.998009 0.996057 0.00209159 
16 1.04 0.998991 0.997993 0.996024 0.00215495 
16 1.04 0.999011 0.998031 0.996099 0.00205487 
16 1.06 0.998852 0.997715 0.995474 0.00244385 
16 1.06 0.998905 0.997822 0.995685 0.00227111 
16 1.06 0.998804 0.997619 0.995284 0.00242719 
16 1.06 0.998912 0.997834 0.995711 0.00230388 
16 1.06 0.998771 0.997554 0.995157 0.0025937 
16 1.08 0.998623 0.997261 0.994578 0.00289285 
16 1.08 0.998672 0.997357 0.994767 0.0027445 
16 1.08 0.998702 0.997418 0.994887 0.00267811 
16 1.08 0.998626 0.997265 0.994584 0.00279165 
16 1.08 0.998637 0.997289 0.994631 0.00277466 
16 1.1 0.998441 0.996897 0.993856 0.00309602 
16 1.1 0.998409 0.996834 0.993734 0.00332111 
16 1.1 0.998473 0.996961 0.993985 0.00315454 
16 1.1 0.998395 0.996808 0.993683 0.00339504 
16 1.1 0.99848 0.996976 0.994012 0.00300383 
16 1.12 0.998263 0.996545 0.993164 0.00356979 
16 1.12 0.998205 0.996429 0.992933 0.00367176 
16 1.12 0.998265 0.996548 0.99317 0.00357103 
16 1.12 0.998262 0.996542 0.993157 0.00356018 
16 1.12 0.998205 0.99643 0.992936 0.00363753 
16 1.14 0.99798 0.995982 0.992052 0.00413276 
16 1.14 0.99797 0.995963 0.992014 0.00408037 
16 1.14 0.997891 0.995805 0.991704 0.00436541 
16 1.14 0.997952 0.995927 0.991942 0.00405981 
16 1.14 0.997971 0.995965 0.992021 0.00425515 
16 1.16 0.997651 0.995328 0.990759 0.00458081 
16 1.16 0.997609 0.995244 0.990593 0.00464174 
16 1.16 0.997669 0.995364 0.990832 0.00464113 
16 1.16 0.997698 0.995421 0.990946 0.00460199 
16 1.16 0.997686 0.995398 0.990901 0.00466414 
16 1.18 0.997438 0.994907 0.989932 0.00510039 
16 1.18 0.997326 0.994683 0.989489 0.00524008 
16 1.18 0.997429 0.994887 0.989891 0.00497078 
16 1.18 0.99735 0.994731 0.989583 0.00516609 
16 1.18 0.997333 0.994697 0.989515 0.0051648 
16 1.2 0.997016 0.994069 0.988279 0.00575329 
16 1.2 0.996894 0.993826 0.987804 0.00617597 
16 1.2 0.997043 0.994122 0.988384 0.00575049 
16 1.2 0.996977 0.993992 0.988131 0.00601834 
16 1.2 0.997005 0.994047 0.988237 0.00580184 
16 1.22 0.996627 0.993297 0.986765 0.00674627 
16 1.22 0.996667 0.993377 0.986924 0.00668561 
16 1.22 0.996657 0.993357 0.986882 0.00661887 
16 1.22 0.996629 0.9933 0.986768 0.00652802 
16 1.22 0.996648 0.993339 0.986843 0.00647232 
16 1.24 0.996384 0.992816 0.985818 0.0070743 
16 1.24 0.996269 0.992587 0.98537 0.00738783 
16 1.24 0.99627 0.992588 0.985368 0.00721388 
16 1.24 0.996277 0.992604 0.985401 0.00730655 
16 1.24 0.996241 0.992532 0.985259 0.00731153 
16 1.26 0.995784 0.991625 0.983478 0.00817242 
16 1.26 0.995762 0.991583 0.983397 0.00835806 
16 1.26 0.995827 0.991712 0.983651 0.0081825 
16 1.26 0.995857 0.99177 0.98376 0.00788544 
16 1.26 0.995772 0.991602 0.983435 0.00829492 
16 1.28 0.995381 0.990829 0.981917 0.00896829 
16 1.28 0.995266 0.9906 0.981471 0.00932085 
16 1.28 0.995266 0.9906 0.98147 0.00926226 
16 1.28 0.995206 0.990484 0.981247 0.00966913 
16 1.28 0.995208 0.990485 0.981242 0.00926685 
16 1.3 0.994755 0.989588 0.979484 0.0100724 
16 1.3 0.994828 0.989735 0.979781 0.0103096 
16 1.3 0.994741 0.989561 0.979436 0.0103125 
16 1.3 0.994841 0.989759 0.979824 0.0101187 
16 1.3 0.994793 0.989665 0.979639 0.0102005 
16 1.32 0.994221 0.988534 0.97743 0.0114127 
16 1.32 0.994237 0.988566 0.97749 0.0112636 
16 1.32 0.994202 0.988497 0.977356 0.0114227 
16 1.32 0.994277 0.988644 0.977639 0.011015 
16 1.32 0.994238 0.988567 0.97749 0.0111505 
16 1.34 0.993502 0.987113 0.974652 0.0127073 
16 1.34 0.993622 0.987349 0.975111 0.0123798 
16 1.34 0.99367 0.987445 0.9753 0.0123575 
16 1.34 0.993602 0.987309 0.975031 0.0123792 
16 1.34 0.993637 0.987377 0.975158 0.0119996 
16 1.36 0.9929 0.985924 0.97233 0.0137854 
16 1.36 0.993125 0.98637 0.973207 0.0136397 
16 1.36 0.992888 0.9859 0.972285 0.0139197 
16 1.36 0.992877 0.985877 0.972229 0.0133835 
16 1.36 0.992854 0.985834 0.97216 0.0141225 
16 1.38 0.99212 0.984385 0.969335 0.0153298 
16 1.38 0.991982 0.984113 0.968806 0.0156681 
16 1.38 0.992231 0.984605 0.969765 0.0152148 
16 1.38 0.992085 0.984315 0.969193 0.0151894 
16 1.38 0.992191 0.984523 0.969597 0.014923 
16 1.4 0.991488 0.98314 0.96692 0.0167264 
16 1.4 0.991337 0.98284 0.96633 0.0167728 
16 1.4 0.991468 0.983099 0.966831 0.016431 
16 1.4 0.99142 0.983005 0.966659 0.0169602 
16 1.4 0.991435 0.983035 0.966709 0.0166141 
16 1.42 0.990737 0.981663 0.964061 0.0186643 
16 1.42 0.990517 0.981227 0.9632 0.0184363 
16 1.42 0.990505 0.981203 0.963155 0.0184325 
16 1.42 0.990531 0.981254 0.963251 0.0182929 
16 1.42 0.990452 0.981099 0.962959 0.0188559 
16 1.44 0.989775 0.979767 0.96038 0.0200742 
16 1.44 0.989763 0.979743 0.960327 0.0198287 
16 1.44 0.98977 0.979755 0.960341 0.0194322 
16 1.44 0.989654 0.979529 0.959916 0.0202618 
16 1.44 0.989679 0.979581 0.960029 0.0207725 
16 1.46 0.988525 0.977314 0.955651 0.0232323 
16 1.46 0.98862 0.977498 0.956 0.0226854 
16 1.46 0.988787 0.977826 0.956632 0.0222519 
16 1.46 0.9887 0.977657 0.956307 0.0225934 
16 1.46 0.988834 0.977917 0.956796 0.0216351 
16 1.48 0.987838 0.975965 0.953045 0.0242608 
16 1.48 0.987836 0.975959 0.953028 0.0240155 
16 1.48 0.987826 0.975939 0.952992 0.0241069 
16 1.48 0.987746 0.97578 0.952674 0.0237807 
16 1.48 0.987654 0.975606 0.952367 0.0252634 
16 1.5 0.986377 0.973104 0.94756 0.0281558 
16 1.5 0.986571 0.97348 0.948267 0.0269488 
16 1.5 0.986367 0.973088 0.947541 0.028656 
16 1.5 0.986463 0.973269 0.947858 0.0271005 
16 1.5 0.986482 0.97331 0.947951 0.0277892 
16 1.51 0.985881 0.972125 0.945648 0.0275955 
16 1.51 0.985729 0.971829 0.94509 0.0283823 
16 1.51 0.985898 0.972168 0.945768 0.0292278 
16 1.51 0.985902 0.972166 0.945735 0.0278644 
16 1.51 0.985978 0.972317 0.946027 0.0278052 
16 1.52 0.985529 0.97144 0.944355 0.0291065 
16 1.52 0.985077 0.970556 0.942666 0.0303365 
16 1.52 0.985218 0.970835 0.943204 0.0303378 
16 1.52 0.985243 0.970879 0.943271 0.0294815 
16 1.52 0.985447 0.971281 0.944058 0.0296235 
16 1.53 0.984851 0.970114 0.941815 0.0305657 
16 1.53 0.984538 0.969507 0.940668 0.0319451 
16 1.53 0.984859 0.970126 0.941827 0.0300027 
16 1.53 0.984771 0.969965 0.941557 0.0319376 
16 1.53 0.984998 0.970397 0.942338 0.0293181 
16 1.54 0.984029 0.968517 0.938798 0.0339421 
16 1.54 0.984048 0.96855 0.938845 0.033091 
16 1.54 0.98408 0.968603 0.938915 0.0316211 
16 1.54 0.983887 0.968235 0.938246 0.0336282 
16 1.54 0.983971 0.968398 0.938552 0.0330928 
16 1.55 0.983388 0.967255 0.93635 0.0334229 
16 1.55 0.983284 0.967046 0.935933 0.0328829 
16 1.55 0.983652 0.967774 0.93735 0.0333139 
16 1.55 0.983355 0.967194 0.936252 0.0343059 
16 1.55 0.983371 0.967227 0.936321 0.0344817 
16 1.56 0.982657 0.965828 0.933633 0.0350415 
16 1.56 0.982477 0.965486 0.93301 0.036872 
16 1.56 0.982747 0.966006 0.93398 0.035192 
16 1.56 0.98252 0.96556 0.933119 0.0352674 
16 1.56 0.982633 0.965784 0.933558 0.0355256 
16 1.57 0.981938 0.964438 0.931033 0.0386471 
16 1.57 0.982027 0.964604 0.931314 0.0368571 
16 1.57 0.982052 0.964653 0.931408 0.0368164 
16 1.57 0.981943 0.964442 0.931019 0.0375835 
16 1.57 0.981994 0.964542 0.931213 0.0376104 
16 1.58 0.981308 0.963208 0.928683 0.0393658 
16 1.58 0.981287 0.963159 0.928563 0.0381432 
16 1.58 0.980952 0.962525 0.927418 0.0416631 
16 1.58 0.981249 0.96309 0.928443 0.0388352 
16 1.58 0.981134 0.96287 0.928051 0.0400668 
16 1.59 0.98043 0.961497 0.925432 0.0410178 
16 1.59 0.980308 0.961265 0.925014 0.0421794 
16 1.59 0.980568 0.961763 0.925924 0.0401065 
16 1.59 0.98026 0.961162 0.924783 0.0406239 
16 1.59 0.980415 0.961462 0.925346 0.0401194 
16 1.6 0.979633 0.959947 0.922495 0.0425835 
16 1.6 0.979738 0.960145 0.922845 0.041192 
16 1.6 0.979602 0.959883 0.92236 0.0419385 
16 1.6 0.979464 0.959634 0.921963 0.0455065 
16 1.6 0.979221 0.959149 0.920995 0.0439345 
16 1.61 0.978727 0.958196 0.919217 0.045861 
16 1.61 0.97899 0.958692 0.920104 0.0430082 
16 1.61 0.978728 0.958202 0.919244 0.0466669 
16 1.61 0.978707 0.958156 0.919142 0.0459254 
16 1.61 0.978916 0.958553 0.919857 0.0437997 
16 1.62 0.978122 0.957019 0.916992 0.0468553 
16 1.62 0.977943 0.956681 0.916387 0.0487777 
16 1.62 0.978295 0.95734 0.917548 0.0441604 
16 1.62 0.977964 0.956708 0.916389 0.0465762 
16 1.62 0.978001 0.956782 0.916541 0.0468866 
16 1.63 0.977066 0.954976 0.913163 0.0499871 
16 1.63 0.97734 0.955507 0.914162 0.0493041 
16 1.63 0.976827 0.954515 0.912298 0.0507261 
16 1.63 0.977165 0.955162 0.913492 0.0488205 
16 1.63 0.977002 0.954852 0.912934 0.0502592 
16 1.64 0.9763 0.953508 0.910455 0.0540956 
16 1.64 0.976325 0.953537 0.910444 0.0508887 
16 1.64 0.97627 0.953436 0.91028 0.0520817 
16 1.64 0.976009 0.952929 0.909316 0.0523017 
16 1.64 0.976398 0.953672 0.910675 0.0496109 
16 1.65 0.975312 0.951585 0.90682 0.0546541 
16 1.65 0.97514 0.951241 0.906133 0.0533081 
16 1.65 0.97529 0.951533 0.906689 0.0532307 
16 1.65 0.975229 0.951423 0.906511 0.0546095 
16 1.65 0.975094 0.951154 0.905978 0.0536805 
16 1.66 0.974304 0.949637 0.903173 0.0569496 
16 1.66 0.974164 0.949374 0.902706 0.0583523 
16 1.66 0.974157 0.949345 0.902597 0.0559215 
16 1.66 0.973959 0.948986 0.90201 0.0600186 
16 1.66 0.974113 0.949273 0.902509 0.0580122 
16 1.67 0.973415 0.947935 0.900045 0.0611131 
16 1.67 0.973184 0.947481 0.899165 0.060266 
16 1.67 0.973305 0.947705 0.89956 0.0587548 
16 1.67 0.973165 0.947457 0.899167 0.0623537 
16 1.67 0.973049 0.947231 0.898743 0.0622948 
16 1.68 0.972332 0.945836 0.896096 0.0618571 
16 1.68 0.972399 0.945963 0.896328 0.0613385 
16 1.68 0.972048 0.945303 0.895155 0.0647521 
16 1.68 0.971905 0.945021 0.89461 0.0641794 
16 1.68 0.972322 0.945825 0.896107 0.0632791 
16 1.69 0.9715 0.944241 0.893163 0.0648992 
16 1.69 0.971401 0.944049 0.892803 0.0650479 
16 1.69 0.971199 0.943657 0.892062 0.0649817 
16 1.69 0.971458 0.944171 0.893068 0.0667517 
16 1.69 0.971463 0.944172 0.893041 0.0653743 
16 1.7 0.969994 0.941343 0.887794 0.068563 
16 1.7 0.96973 0.94084 0.886865 0.069676 
16 1.7 0.969783 0.940944 0.887077 0.070139 
16 1.7 0.970074 0.941502 0.888094 0.068996 
16 1.7 0.969789 0.940965 0.887141 0.0714165 
16 1.71 0.968911 0.93928 0.884035 0.0735323 
16 1.71 0.968801 0.939069 0.883643 0.0739205 
16 1.71 0.96899 0.939411 0.884204 0.0703121 
16 1.71 0.968775 0.939035 0.883635 0.076376 
16 1.71 0.968794 0.939048 0.883584 0.0728926 
16 1.72 0.96839 0.938272 0.882147 0.0734591 
16 1.72 0.968097 0.937708 0.881093 0.07383 
16 1.72 0.967554 0.936668 0.879195 0.0755874 
16 1.72 0.967673 0.936898 0.879617 0.0753962 
16 1.72 0.967552 0.936685 0.879288 0.0785211 
16 1.73 0.966973 0.935551 0.877117 0.0759835 
16 1.73 0.96682 0.935286 0.876722 0.0805707 
16 1.73 0.966973 0.935567 0.877193 0.0783624 
16 1.73 0.966469 0.934585 0.875346 0.0774525 
16 1.73 0.9666 0.934856 0.875912 0.0800132 
16 1.74 0.965054 0.931915 0.870568 0.0862776 
16 1.74 0.96522 0.932218 0.871078 0.0837382 
16 1.74 0.964891 0.931601 0.869972 0.0863287 
16 1.74 0.965379 0.932504 0.87154 0.080608 
16 1.74 0.965254 0.932288 0.871211 0.0842605 
16 1.75 0.96433 0.930531 0.86804 0.087681 
16 1.75 0.96421 0.930287 0.867533 0.0856609 
16 1.75 0.963923 0.929773 0.866697 0.0915437 
16 1.75 0.964369 0.930603 0.868148 0.0871009 
16 1.75 0.963963 0.929833 0.866762 0.0889348 
16 1.76 0.96268 0.927395 0.862344 0.093277 
16 1.76 0.962726 0.927445 0.862325 0.0879111 
16 1.76 0.962839 0.927693 0.862865 0.0921871 
16 1.76 0.962541 0.927137 0.861908 0.0949547 
16 1.76 0.962816 0.927652 0.862807 0.0925201 
16 1.77 0.960836 0.923881 0.855954 0.0976433 
16 1.77 0.961171 0.92454 0.857218 0.0998023 
16 1.77 0.961512 0.925172 0.858308 0.096241 
16 1.77 0.961065 0.924359 0.856955 0.10318 
16 1.77 0.96148 0.925088 0.858084 0.0932926 
16 1.78 0.960099 0.922476 0.853389 0.0985884 
16 1.78 0.95988 0.922084 0.852753 0.102597 
16 1.78 0.959714 0.921805 0.852375 0.108424 
16 1.78 0.959641 0.921629 0.851939 0.103176 
16 1.78 0.959931 0.922187 0.852963 0.103436 
16 1.79 0.958649 0.919763 0.848614 0.107882 
16 1.79 0.958692 0.919824 0.848654 0.104803 
16 1.79 0.958506 0.919498 0.848165 0.109284 
16 1.79 0.958474 0.919428 0.848004 0.108011 
16 1.79 0.958377 0.919226 0.847585 0.105682 
16 1.8 0.956987 0.916615 0.842955 0.112557 
16 1.8 0.956716 0.916121 0.842122 0.116048 
16 1.8 0.956659 0.915961 0.841679 0.108883 
16 1.8 0.956991 0.916629 0.843003 0.113415 
16 1.8 0.956701 0.916097 0.842101 0.116707 
16 1.81 0.954696 0.91231 0.835315 0.122435 
16 1.81 0.955169 0.913179 0.8368 0.117621 
16 1.81 0.955612 0.913999 0.838213 0.113714 
16 1.81 0.955592 0.913979 0.838225 0.116411 
16 1.81 0.955707 0.914202 0.838651 0.116822 
16 1.82 0.953949 0.910887 0.832722 0.122062 
16 1.82 0.953655 0.910349 0.831821 0.12525 
16 1.82 0.953166 0.909429 0.830193 0.127156 
16 1.82 0.953945 0.910907 0.83286 0.126216 
16 1.82 0.953386 0.909869 0.831041 0.130069 
16 1.83 0.951772 0.906812 0.825559 0.131875 
16 1.83 0.952039 0.907311 0.826449 0.130405 
16 1.83 0.952023 0.907303 0.826466 0.133464 
16 1.83 0.951961 0.907155 0.826133 0.129433 
16 1.83 0.952613 0.908391 0.828339 0.128557 
16 1.84 0.950445 0.904345 0.821261 0.139208 
16 1.84 0.949927 0.903403 0.819673 0.145063 
16 1.84 0.949812 0.903193 0.81933 0.145939 
16 1.84 0.94995 0.903384 0.819457 0.136184 
16 1.84 0.949919 0.903381 0.819602 0.144059 
16 1.85 0.948356 0.900419 0.814319 0.14388 
16 1.85 0.947677 0.899183 0.812226 0.150948 
16 1.85 0.948112 0.899983 0.813597 0.147677 
16 1.85 0.949223 0.902066 0.817259 0.144019 
16 1.85 0.947496 0.898844 0.811658 0.151574 
16 1.86 0.94682 0.897577 0.809395 0.152595 
16 1.86 0.946858 0.897729 0.809873 0.163648 
16 1.86 0.946532 0.897029 0.808417 0.152288 
16 1.86 0.946869 0.897653 0.809504 0.150416 
16 1.86 0.945925 0.895976 0.806801 0.165424 
16 1.87 0.944627 0.893495 0.802299 0.161008 
16 1.87 0.944729 0.893726 0.802825 0.166152 
16 1.87 0.944882 0.89403 0.803413 0.16808 
16 1.87 0.944544 0.893362 0.802139 0.164172 
16 1.87 0.94493 0.894141 0.803617 0.170921 
16 1.88 0.942105 0.888874 0.794453 0.178793 
